"","ID","Source","Country","Species","Cap.year","Cap.gear","Sex","LS_Score","TL","sdtl","TWgt","sdtwgt","F.Ys.Wgt","D.T.Wgt","D.Ys.Wgt","Cls","Cli","sdcli","Clo","Len_Cl","Ts","Es","VDs","SVs","Sperm","LTW","RTW","LTWt","RTWt","CTWt","Os","Ovs","Us","OW","OWt","OvaM","OvaA","OvWM","LUWM","RUWM","LS_est","TL.pred","TWgt.pred","Cli.pred","Population","Hemisphere"
"12582","ZAF16519M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1464.43378935087,18.3455179743844,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12583","ZAF16520M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1412.57768022114,17.7895462977513,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12584","ZAF16521M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,1234.82257332005,15.6668869650811,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12585","ZAF16522M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1259.48362904702,16.0504523323397,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12586","ZAF16523M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1363.32400971244,17.1447173633039,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12587","ZAF16524M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1295.0177377946,16.3482091584481,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12588","ZAF16525M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,1234.8014523999,15.7524689047976,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12589","ZAF16526M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,1015.34739637755,13.2791861576836,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12590","ZAF16527M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,1059.33262414895,13.632705418759,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12591","ZAF16528M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1262.11890802569,15.9887411548721,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12592","ZAF16529M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1398.64694947714,17.6116318760759,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12593","ZAF16530M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",3,1385.18473470939,17.4165010839035,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12594","ZAF16531M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,850.188258537076,11.6698595064089,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12595","ZAF16532M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,864.085405926552,11.7892379739193,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12596","ZAF16533M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,916.303323974473,12.3273650220675,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12597","ZAF16534M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,976.864476340305,12.8505326031966,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12598","ZAF16535M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,888.8206204406,11.9536646366496,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12599","ZAF16536M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,839.177305145446,11.4434017285848,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12600","ZAF16537M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,877.756931595968,11.7973073408271,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12601","ZAF16538M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,941.223669350978,12.5329760008125,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12602","ZAF16539M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,847.441863602432,11.555589916977,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12603","ZAF16540M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,853.018473681985,11.6187133266452,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12604","ZAF16541M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,952.245195656201,12.5695201503809,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12605","ZAF16542M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,888.784689815631,11.8883543044605,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12606","ZAF16543M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,817.005670067167,11.2999059430097,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12607","ZAF16544M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,786.637253219591,10.9948172735441,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12608","ZAF16545M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,737.009834920496,10.4608858468588,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12609","ZAF16546M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,745.31985300673,10.5341509767774,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12610","ZAF16547M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,858.47520197007,11.6635612627215,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12611","ZAF16548M","CDS","South Africa","Galeorhinus galeus",2014,NA,"M",2,866.711702588729,11.7414870214556,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12612","ZAF16549M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",2,1103.2221820828,14.235608635056,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12613","ZAF16550M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1275.87357892294,16.2771243209258,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12614","ZAF16551M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1196.58125815895,15.2241779362557,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12615","ZAF16552M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1273.0685830962,16.0722835366179,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12616","ZAF16553M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",2,1149.89486734563,14.6277395983028,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12617","ZAF16554M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1316.930399433,16.7034400607401,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12618","ZAF16555M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",2,1254.03095944456,15.8328122607837,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12619","ZAF16556M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",2,1149.95087005303,14.6484803423817,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12620","ZAF16557M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1379.82024852204,17.3564110292419,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12621","ZAF16558M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1305.95462618396,16.4280031070789,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12622","ZAF16559M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1439.74681859528,18.1670844983243,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12623","ZAF16560M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1450.87536285015,18.1621180845332,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12624","ZAF16561M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1510.69866630273,18.8985019137949,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12625","ZAF16562M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1355.19435602153,17.0546824154789,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12626","ZAF16563M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1341.52845385085,16.9713169056612,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12627","ZAF16564M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1423.36587227094,17.8978459281817,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12628","ZAF16565M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1442.41642883867,18.3493752573212,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12629","ZAF16566M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1404.32550462223,17.725938130667,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12630","ZAF16567M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1349.78098830968,16.9867539576803,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12631","ZAF16568M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1494.53122960069,18.8042361464901,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12632","ZAF16569M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1472.47341759028,18.5938905569023,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12633","ZAF16570M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1316.89002065127,16.6781778787874,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12634","ZAF16571M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1418.10802757042,17.8876492092274,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12635","ZAF16572M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1355.17664330509,17.0780266582678,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12636","ZAF16573M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1431.67929030586,17.9891378922773,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12637","ZAF16574M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1409.75807794119,17.520911864032,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12638","ZAF16575M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1447.95466487184,18.0989548707166,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12639","ZAF16576M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1442.52607504124,18.2108614182355,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12640","ZAF16577M","CDS","South Africa","Galeorhinus galeus",2013,NA,"M",3,1417.90420600923,17.8098549934502,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12641","ZAF16578M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1300.46789616322,16.3872185474074,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12642","ZAF16579M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1382.55521289892,17.3507602715227,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12643","ZAF16580M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",2,913.643523303944,12.2425473519644,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12644","ZAF16581M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",2,666.305734418419,9.75662762060799,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12645","ZAF16582M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",2,723.195573690023,10.3161428865118,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12646","ZAF16583M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",2,775.725873611954,10.8139989248115,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12647","ZAF16584M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1385.30997833519,17.294939403223,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12648","ZAF16585M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1355.1896313765,16.9909695173005,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12649","ZAF16586M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1469.7717491119,18.496824868121,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12650","ZAF16587M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1472.67242651294,18.5031663039664,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12651","ZAF16588M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1439.77935817104,18.1158848581179,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12652","ZAF16589M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1505.41480732428,18.8769087988839,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12653","ZAF16590M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1469.7606939376,18.4410473044239,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12654","ZAF16591M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1431.56948824559,17.9815856069074,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12655","ZAF16592M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1461.70096406899,18.3659931252961,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12656","ZAF16593M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1368.87883571097,17.2704931806735,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12657","ZAF16594M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1377.13333487809,17.2637086117079,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12658","ZAF16595M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1341.39064608809,17.0223574752519,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12659","ZAF16596M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",2,1418.11126227015,17.8818612328134,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12660","ZAF16597M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1306.02050147184,16.4792558609028,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12661","ZAF16598M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1526.94494376667,19.0730839673154,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12662","ZAF16599M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1423.41642901025,17.893318985437,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
"12663","ZAF16600M","CDS","South Africa","Galeorhinus galeus",2015,NA,"M",3,1475.37786052223,18.6556817196251,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"South Africa","South"
